Scope,Position,Archetype,Attribute,Count,Min,P10,P25,Median,P75,P90,P95,P99,Max,Reliable
Position+Archetype,ATH,Soccer Player,ThrowPower,106,1.00,5.00,8.00,13.00,18.00,26.00,28.75,31.95,35.00,true
Position+Archetype,ATH,Soccer Player,ThrowAccuracy,106,1.00,5.00,9.00,13.00,18.00,23.00,26.50,31.85,34.00,true
Position+Archetype,ATH,Soccer Player,KickAccuracy,106,11.00,16.00,21.00,27.00,32.00,36.50,39.00,44.95,46.00,true
Position+Archetype,ATH,Soccer Player,KickPower,106,12.00,16.50,22.00,27.00,31.00,35.50,39.00,42.90,43.00,true
Position+Archetype,ATH,Soccer Player,PuntAccuracy,106,10.00,14.00,20.00,26.00,31.00,36.50,38.75,42.95,45.00,true
Position+Archetype,ATH,Soccer Player,PuntPower,106,10.00,14.00,20.25,27.00,32.00,35.00,37.75,43.80,48.00,true
Position+Archetype,RB,Balanced,Speed,560,38.00,44.00,47.00,53.00,59.00,65.00,68.05,75.00,78.00,true
Position+Archetype,RB,Balanced,Agility,560,11.00,21.00,24.00,28.00,33.25,40.00,43.00,49.00,57.00,true
Position+Archetype,RB,Balanced,FootballIQ,560,7.00,12.00,15.00,19.00,24.00,29.00,32.00,38.00,42.00,true
Position+Archetype,RB,Balanced,Strength,560,10.00,14.00,17.00,20.00,25.00,30.00,33.00,39.00,45.00,true
Position+Archetype,RB,Balanced,Carrying,560,10.00,15.00,18.00,23.00,28.00,33.00,36.00,42.00,48.00,true
Position+Archetype,RB,Balanced,Catching,560,9.00,13.00,16.00,21.00,27.00,32.00,35.00,39.00,44.00,true
Position+Archetype,RB,Balanced,RouteRunning,560,0.00,1.00,3.00,6.00,9.00,11.00,14.05,24.00,28.00,true
Position+Archetype,RB,Balanced,ZoneCoverage,560,0.00,4.00,7.00,11.00,15.00,19.00,20.00,24.00,26.00,true
Position+Archetype,RB,Balanced,ManCoverage,560,0.00,4.00,7.00,11.00,15.00,19.00,21.00,25.41,26.00,true
Position+Archetype,RB,Balanced,Tackle,560,0.00,4.00,7.00,11.00,15.00,19.00,20.00,24.41,31.00,true
Position+Archetype,RB,Balanced,PassBlock,560,1.00,3.00,7.00,11.00,26.00,31.00,33.00,37.41,43.00,true
Position+Archetype,RB,Balanced,RunBlock,560,0.00,2.00,4.00,6.00,9.00,10.00,11.00,13.00,15.00,true
Position+Archetype,RB,Balanced,PassRush,560,0.00,2.00,3.00,6.00,9.00,10.00,11.00,13.00,15.00,true
Position+Archetype,RB,Balanced,RunDefense,560,0.00,2.00,3.00,6.00,8.00,10.00,11.00,14.41,17.00,true
Position+Archetype,RB,Balanced,ThrowPower,560,1.00,4.00,7.00,11.00,14.00,18.00,20.00,24.00,31.00,true
Position+Archetype,RB,Balanced,ThrowAccuracy,560,1.00,4.90,7.00,11.00,15.00,18.00,20.00,23.00,26.00,true
Position+Archetype,RB,Balanced,KickAccuracy,560,0.00,2.00,4.00,6.00,9.00,10.00,11.00,14.00,15.00,true
Position+Archetype,RB,Balanced,KickPower,560,0.00,2.00,3.00,6.00,9.00,10.00,11.00,15.00,16.00,true
Position+Archetype,RB,Balanced,PuntAccuracy,560,0.00,2.00,3.00,6.00,8.00,10.00,11.00,14.00,16.00,true
Position+Archetype,RB,Balanced,PuntPower,560,0.00,2.00,3.00,6.00,9.00,10.00,11.00,13.41,16.00,true
Position+Archetype,WR,Route Runner,Speed,728,35.00,40.00,44.00,49.00,54.00,59.00,63.00,69.73,74.00,true
Position+Archetype,WR,Route Runner,Agility,728,20.00,25.00,28.75,33.00,38.00,43.00,46.00,54.73,62.00,true
Position+Archetype,WR,Route Runner,FootballIQ,728,5.00,11.00,14.00,18.00,23.00,28.00,32.00,37.00,42.00,true
Position+Archetype,WR,Route Runner,Strength,728,1.00,4.00,7.75,12.00,17.00,21.30,24.00,31.00,39.00,true
Position+Archetype,WR,Route Runner,Carrying,728,3.00,10.00,13.00,17.00,23.00,27.00,31.00,36.73,43.00,true
Position+Archetype,WR,Route Runner,Catching,728,12.00,20.00,24.00,28.00,33.00,38.00,41.65,48.73,53.00,true
Position+Archetype,WR,Route Runner,RouteRunning,728,13.00,20.00,24.00,28.00,34.00,39.00,41.65,50.00,56.00,true
Position+Archetype,WR,Route Runner,ZoneCoverage,728,0.00,4.00,7.00,11.00,15.00,19.00,21.00,25.00,31.00,true
Position+Archetype,WR,Route Runner,ManCoverage,728,0.00,4.00,7.00,11.00,15.00,19.00,20.00,24.73,29.00,true
Position+Archetype,WR,Route Runner,Tackle,728,0.00,2.00,5.00,8.00,12.00,16.00,19.00,23.00,26.00,true
Position+Archetype,WR,Route Runner,PassBlock,728,0.00,2.00,4.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,WR,Route Runner,RunBlock,728,4.00,7.00,9.00,11.00,14.00,17.00,18.00,20.00,26.00,true
Position+Archetype,WR,Route Runner,PassRush,728,0.00,2.00,3.00,6.00,8.00,10.00,11.00,13.00,16.00,true
Position+Archetype,WR,Route Runner,RunDefense,728,0.00,2.00,4.00,6.00,9.00,10.00,11.00,15.00,16.00,true
Position+Archetype,WR,Route Runner,ThrowPower,728,1.00,5.00,7.00,11.00,15.00,19.00,20.00,25.73,29.00,true
Position+Archetype,WR,Route Runner,ThrowAccuracy,728,1.00,4.00,7.00,10.00,15.00,19.00,21.00,24.73,31.00,true
Position+Archetype,WR,Route Runner,KickAccuracy,728,0.00,2.00,3.00,6.00,8.00,10.00,11.00,14.00,15.00,true
Position+Archetype,WR,Route Runner,KickPower,728,0.00,2.00,4.00,6.00,8.25,10.00,11.00,13.00,17.00,true
Position+Archetype,WR,Route Runner,PuntAccuracy,728,0.00,2.00,4.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,WR,Route Runner,PuntPower,728,0.00,2.00,4.00,6.00,9.00,10.00,11.00,13.73,16.00,true
Position+Archetype,QB,Field General,Speed,428,13.00,17.00,20.00,25.00,30.00,36.00,39.00,45.73,56.00,true
Position+Archetype,QB,Field General,Agility,428,2.00,6.00,9.00,11.00,15.00,20.00,23.00,30.19,39.00,true
Position+Archetype,QB,Field General,FootballIQ,428,27.00,30.00,34.00,39.00,44.00,49.30,52.65,59.00,70.00,true
Position+Archetype,QB,Field General,Strength,428,3.00,7.00,9.00,13.00,17.00,22.00,25.00,31.00,41.00,true
Position+Archetype,QB,Field General,Carrying,428,0.00,3.00,6.00,10.00,15.00,19.00,20.00,25.00,30.00,true
Position+Archetype,QB,Field General,Catching,428,1.00,3.00,6.00,10.50,15.00,19.00,20.00,24.73,27.00,true
Position+Archetype,QB,Field General,RouteRunning,428,0.00,1.00,3.00,6.00,8.00,10.00,10.65,14.00,15.00,true
Position+Archetype,QB,Field General,ZoneCoverage,428,1.00,4.00,7.00,10.00,15.00,19.00,21.00,25.00,29.00,true
Position+Archetype,QB,Field General,ManCoverage,428,0.00,4.00,7.00,10.00,15.00,19.00,20.00,25.00,30.00,true
Position+Archetype,QB,Field General,Tackle,428,0.00,4.00,7.00,10.00,15.00,18.30,20.00,22.00,27.00,true
Position+Archetype,QB,Field General,PassBlock,428,0.00,2.00,3.00,6.00,9.00,10.00,11.65,15.00,16.00,true
Position+Archetype,QB,Field General,RunBlock,428,0.00,2.00,4.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,QB,Field General,PassRush,428,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.73,17.00,true
Position+Archetype,QB,Field General,RunDefense,428,0.00,2.00,4.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,QB,Field General,ThrowPower,428,12.00,17.70,21.00,27.00,33.00,37.00,39.00,46.73,54.00,true
Position+Archetype,QB,Field General,ThrowAccuracy,428,13.00,18.00,21.00,27.00,34.00,41.00,45.00,50.73,63.00,true
Position+Archetype,QB,Field General,KickAccuracy,428,0.00,2.00,3.00,6.00,9.00,10.00,11.00,15.00,16.00,true
Position+Archetype,QB,Field General,KickPower,428,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,QB,Field General,PuntAccuracy,428,0.00,2.00,4.00,7.00,9.00,10.00,11.00,15.00,16.00,true
Position+Archetype,QB,Field General,PuntPower,428,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,C,Line Captain,Speed,218,13.00,14.00,16.00,18.00,21.00,24.00,26.00,27.83,28.00,true
Position+Archetype,C,Line Captain,Agility,218,4.00,8.00,10.25,14.00,17.00,21.30,24.15,35.32,39.00,true
Position+Archetype,C,Line Captain,FootballIQ,218,25.00,32.00,34.00,38.50,44.00,48.00,50.15,57.83,66.00,true
Position+Archetype,C,Line Captain,Strength,218,30.00,35.00,38.00,43.00,49.00,53.00,55.00,61.00,69.00,true
Position+Archetype,C,Line Captain,Carrying,218,1.00,3.70,6.00,10.00,14.00,18.00,21.15,24.83,27.00,true
Position+Archetype,C,Line Captain,Catching,218,1.00,3.70,7.00,10.00,14.75,19.00,21.00,25.83,30.00,true
Position+Archetype,C,Line Captain,RouteRunning,218,0.00,1.00,3.00,5.00,7.75,9.00,11.00,13.83,15.00,true
Position+Archetype,C,Line Captain,ZoneCoverage,218,0.00,4.00,6.00,10.00,14.00,18.00,20.15,22.83,25.00,true
Position+Archetype,C,Line Captain,ManCoverage,218,1.00,4.00,6.00,10.00,14.00,18.00,22.00,25.00,26.00,true
Position+Archetype,C,Line Captain,Tackle,218,1.00,3.00,6.00,10.00,14.00,18.00,21.00,24.00,27.00,true
Position+Archetype,C,Line Captain,PassBlock,218,10.00,14.00,18.00,22.00,27.00,33.30,39.00,44.00,48.00,true
Position+Archetype,C,Line Captain,RunBlock,218,10.00,15.00,18.00,22.00,27.00,32.00,35.15,43.49,46.00,true
Position+Archetype,C,Line Captain,PassRush,218,1.00,2.00,4.00,7.00,10.00,15.00,18.15,22.00,23.00,true
Position+Archetype,C,Line Captain,RunDefense,218,1.00,2.00,4.00,7.00,9.00,11.00,13.00,14.83,15.00,true
Position+Archetype,C,Line Captain,ThrowPower,218,1.00,2.00,4.00,7.00,10.00,14.00,15.15,21.83,26.00,true
Position+Archetype,C,Line Captain,ThrowAccuracy,218,1.00,2.00,5.00,7.00,10.00,14.00,17.00,20.83,26.00,true
Position+Archetype,C,Line Captain,KickAccuracy,218,0.00,2.00,3.00,6.00,8.00,10.00,11.00,13.83,14.00,true
Position+Archetype,C,Line Captain,KickPower,218,1.00,2.00,3.00,6.00,8.00,10.00,11.00,14.83,15.00,true
Position+Archetype,C,Line Captain,PuntAccuracy,218,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,17.00,true
Position+Archetype,C,Line Captain,PuntPower,218,0.00,2.00,3.00,6.00,9.00,11.00,12.00,14.00,16.00,true
Position+Archetype,FS,Ball Hawk,Speed,305,30.00,35.00,38.00,43.00,50.00,56.00,61.00,66.96,68.00,true
Position+Archetype,FS,Ball Hawk,Agility,305,20.00,25.00,28.00,33.00,39.00,44.60,49.80,56.96,59.00,true
Position+Archetype,FS,Ball Hawk,FootballIQ,305,7.00,10.00,13.00,18.00,24.00,29.00,33.80,41.92,47.00,true
Position+Archetype,FS,Ball Hawk,Strength,305,3.00,7.00,9.00,12.00,16.00,20.00,22.00,26.00,29.00,true
Position+Archetype,FS,Ball Hawk,Carrying,305,0.00,4.00,7.00,10.00,15.00,19.00,20.00,24.92,26.00,true
Position+Archetype,FS,Ball Hawk,Catching,305,15.00,19.00,23.00,28.00,34.00,40.00,44.00,50.96,52.00,true
Position+Archetype,FS,Ball Hawk,RouteRunning,305,0.00,1.00,3.00,6.00,8.00,10.00,10.00,14.00,15.00,true
Position+Archetype,FS,Ball Hawk,ZoneCoverage,305,20.00,24.00,28.00,32.00,38.00,43.60,48.80,55.00,58.00,true
Position+Archetype,FS,Ball Hawk,ManCoverage,305,17.00,23.00,27.00,32.00,38.00,43.00,47.00,56.88,58.00,true
Position+Archetype,FS,Ball Hawk,Tackle,305,6.00,10.00,13.00,17.00,23.00,28.00,32.00,38.96,42.00,true
Position+Archetype,FS,Ball Hawk,PassBlock,305,0.00,2.00,4.00,7.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,FS,Ball Hawk,RunBlock,305,0.00,2.00,4.00,6.00,9.00,10.00,11.00,14.96,17.00,true
Position+Archetype,FS,Ball Hawk,PassRush,305,0.00,2.00,4.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,FS,Ball Hawk,RunDefense,305,7.00,10.00,13.00,18.00,23.00,28.00,32.80,36.96,42.00,true
Position+Archetype,FS,Ball Hawk,ThrowPower,305,0.00,3.40,7.00,10.00,14.00,18.60,20.00,25.92,27.00,true
Position+Archetype,FS,Ball Hawk,ThrowAccuracy,305,0.00,3.00,6.00,10.00,15.00,19.00,21.00,25.96,27.00,true
Position+Archetype,FS,Ball Hawk,KickAccuracy,305,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,FS,Ball Hawk,KickPower,305,0.00,2.00,3.00,6.00,9.00,10.00,11.00,13.96,16.00,true
Position+Archetype,FS,Ball Hawk,PuntAccuracy,305,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.96,17.00,true
Position+Archetype,FS,Ball Hawk,PuntPower,305,1.00,2.00,4.00,7.00,9.00,10.00,11.00,14.96,16.00,true
Position+Archetype,DT,Pass Rusher,Speed,616,18.00,23.50,26.00,28.00,33.00,37.00,39.25,44.00,51.00,true
Position+Archetype,DT,Pass Rusher,Agility,616,15.00,19.00,22.00,28.00,33.00,38.00,43.00,49.70,60.00,true
Position+Archetype,DT,Pass Rusher,FootballIQ,616,3.00,10.00,13.00,18.00,24.00,29.00,32.00,38.00,48.00,true
Position+Archetype,DT,Pass Rusher,Strength,616,15.00,19.00,23.00,28.00,34.00,39.00,42.00,47.85,53.00,true
Position+Archetype,DT,Pass Rusher,Carrying,616,0.00,4.00,6.00,10.00,15.00,19.00,21.00,25.00,30.00,true
Position+Archetype,DT,Pass Rusher,Catching,616,1.00,3.50,7.00,10.00,15.00,19.00,21.00,26.00,30.00,true
Position+Archetype,DT,Pass Rusher,RouteRunning,616,0.00,1.00,3.00,6.00,8.00,10.00,10.00,14.00,16.00,true
Position+Archetype,DT,Pass Rusher,ZoneCoverage,616,0.00,4.00,6.75,10.00,15.00,19.00,21.00,24.85,29.00,true
Position+Archetype,DT,Pass Rusher,ManCoverage,616,0.00,3.00,6.00,10.00,15.00,19.00,21.00,25.00,26.00,true
Position+Archetype,DT,Pass Rusher,Tackle,616,20.00,24.00,28.00,33.00,39.00,45.00,48.00,54.85,59.00,true
Position+Archetype,DT,Pass Rusher,PassBlock,616,0.00,2.00,4.00,6.00,9.00,11.00,12.00,14.00,17.00,true
Position+Archetype,DT,Pass Rusher,RunBlock,616,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.85,16.00,true
Position+Archetype,DT,Pass Rusher,PassRush,616,15.00,20.00,23.00,27.50,34.00,40.00,43.25,50.00,54.00,true
Position+Archetype,DT,Pass Rusher,RunDefense,616,10.00,14.00,18.00,22.00,28.00,34.00,37.00,43.85,51.00,true
Position+Archetype,DT,Pass Rusher,ThrowPower,616,0.00,4.00,6.00,10.00,15.00,19.00,21.00,25.00,30.00,true
Position+Archetype,DT,Pass Rusher,ThrowAccuracy,616,1.00,3.00,6.00,10.00,15.00,20.00,21.00,25.00,31.00,true
Position+Archetype,DT,Pass Rusher,KickAccuracy,616,0.00,2.00,4.00,6.00,9.00,10.00,11.00,14.00,17.00,true
Position+Archetype,DT,Pass Rusher,KickPower,616,0.00,2.00,3.00,6.00,9.00,10.00,11.00,15.00,16.00,true
Position+Archetype,DT,Pass Rusher,PuntAccuracy,616,0.00,2.00,4.00,6.00,9.00,10.00,11.00,14.85,17.00,true
Position+Archetype,DT,Pass Rusher,PuntPower,616,0.00,2.00,4.00,6.50,9.00,10.00,11.00,15.00,15.00,true
Position+Archetype,OG,Balanced,Speed,440,10.00,15.00,17.00,20.00,22.00,24.00,25.00,27.61,31.00,true
Position+Archetype,OG,Balanced,Agility,440,4.00,8.00,11.00,14.00,18.00,24.00,27.05,33.61,40.00,true
Position+Archetype,OG,Balanced,FootballIQ,440,7.00,11.00,13.00,18.00,23.00,28.00,31.00,36.00,41.00,true
Position+Archetype,OG,Balanced,Strength,440,30.00,35.00,38.75,44.00,49.00,54.00,56.05,63.00,65.00,true
Position+Archetype,OG,Balanced,Carrying,440,0.00,4.00,7.00,10.00,15.00,19.00,20.00,24.61,26.00,true
Position+Archetype,OG,Balanced,Catching,440,1.00,5.00,8.00,12.00,16.00,20.00,22.00,28.00,35.00,true
Position+Archetype,OG,Balanced,RouteRunning,440,0.00,1.00,3.00,6.00,8.00,10.00,10.00,13.22,16.00,true
Position+Archetype,OG,Balanced,ZoneCoverage,440,0.00,4.00,7.00,10.00,15.00,18.00,20.00,24.00,28.00,true
Position+Archetype,OG,Balanced,ManCoverage,440,1.00,4.90,7.00,10.00,15.00,19.00,20.00,25.00,26.00,true
Position+Archetype,OG,Balanced,Tackle,440,0.00,3.90,7.00,11.00,15.00,19.00,20.00,23.61,28.00,true
Position+Archetype,OG,Balanced,PassBlock,440,16.00,21.00,24.00,29.00,35.00,40.00,43.00,48.61,54.00,true
Position+Archetype,OG,Balanced,RunBlock,440,16.00,21.00,24.00,29.00,35.00,39.00,43.00,49.61,53.00,true
Position+Archetype,OG,Balanced,PassRush,440,1.00,3.00,5.00,7.00,11.00,15.00,18.00,21.61,28.00,true
Position+Archetype,OG,Balanced,RunDefense,440,0.00,2.00,4.00,7.00,10.00,15.00,18.00,20.00,23.00,true
Position+Archetype,OG,Balanced,ThrowPower,440,0.00,2.00,5.00,8.00,10.00,15.00,18.00,21.61,28.00,true
Position+Archetype,OG,Balanced,ThrowAccuracy,440,0.00,2.00,4.00,7.00,10.00,14.10,18.00,22.00,25.00,true
Position+Archetype,OG,Balanced,KickAccuracy,440,0.00,2.00,4.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,OG,Balanced,KickPower,440,0.00,2.00,3.00,6.00,8.00,10.00,11.00,13.00,16.00,true
Position+Archetype,OG,Balanced,PuntAccuracy,440,0.00,2.00,4.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,OG,Balanced,PuntPower,440,0.00,2.00,4.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,FS,Man Coverage,Speed,299,35.00,39.80,42.00,49.00,56.00,62.00,65.10,73.00,74.00,true
Position+Archetype,FS,Man Coverage,Agility,299,18.00,24.00,27.00,33.00,39.00,45.00,50.00,57.04,62.00,true
Position+Archetype,FS,Man Coverage,FootballIQ,299,7.00,10.00,13.00,18.00,24.00,30.00,34.00,39.00,41.00,true
Position+Archetype,FS,Man Coverage,Strength,299,3.00,6.00,8.00,12.00,15.00,19.00,22.00,25.00,28.00,true
Position+Archetype,FS,Man Coverage,Carrying,299,1.00,4.00,7.00,11.00,15.00,20.00,22.00,25.00,32.00,true
Position+Archetype,FS,Man Coverage,Catching,299,1.00,6.00,8.00,11.00,14.50,18.00,20.00,23.00,27.00,true
Position+Archetype,FS,Man Coverage,RouteRunning,299,0.00,2.00,4.00,7.00,10.00,16.00,19.00,22.02,24.00,true
Position+Archetype,FS,Man Coverage,ZoneCoverage,299,15.00,19.00,21.00,27.00,33.00,39.00,44.00,50.02,59.00,true
Position+Archetype,FS,Man Coverage,ManCoverage,299,30.00,34.00,37.00,42.00,48.00,54.00,60.00,65.02,73.00,true
Position+Archetype,FS,Man Coverage,Tackle,299,5.00,10.00,13.00,17.00,23.00,28.20,34.10,37.10,43.00,true
Position+Archetype,FS,Man Coverage,PassBlock,299,0.00,2.00,4.00,6.00,9.00,10.00,11.00,15.02,17.00,true
Position+Archetype,FS,Man Coverage,RunBlock,299,1.00,2.00,4.00,6.00,9.00,10.00,11.10,16.00,17.00,true
Position+Archetype,FS,Man Coverage,PassRush,299,0.00,2.00,4.00,7.00,9.00,10.20,11.00,15.00,16.00,true
Position+Archetype,FS,Man Coverage,RunDefense,299,7.00,9.80,13.00,18.00,23.00,29.00,32.10,40.00,42.00,true
Position+Archetype,FS,Man Coverage,ThrowPower,299,1.00,4.00,7.00,11.00,15.00,20.00,22.00,25.00,26.00,true
Position+Archetype,FS,Man Coverage,ThrowAccuracy,299,1.00,3.00,6.00,10.00,15.50,19.00,21.00,25.06,30.00,true
Position+Archetype,FS,Man Coverage,KickAccuracy,299,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.02,15.00,true
Position+Archetype,FS,Man Coverage,KickPower,299,1.00,2.00,3.00,6.00,9.00,10.00,11.00,12.02,15.00,true
Position+Archetype,FS,Man Coverage,PuntAccuracy,299,0.00,2.00,3.00,6.00,8.00,10.00,11.00,14.02,16.00,true
Position+Archetype,FS,Man Coverage,PuntPower,299,0.00,2.00,3.00,6.00,9.00,11.00,13.00,16.00,17.00,true
Position+Archetype,ATH,Bandit,Speed,139,1.00,26.00,31.00,37.00,43.00,48.00,52.00,59.00,61.00,true
Position+Archetype,ATH,Bandit,Agility,139,1.00,25.80,29.00,34.00,39.00,43.20,48.00,54.72,58.00,true
Position+Archetype,ATH,Bandit,FootballIQ,139,1.00,13.00,17.00,21.00,26.00,33.20,35.00,38.86,41.00,true
Position+Archetype,ATH,Bandit,Strength,139,1.00,16.00,20.00,25.00,32.00,38.00,41.00,45.24,46.00,true
Position+Archetype,ATH,Bandit,Carrying,139,0.00,2.00,6.00,10.00,14.00,19.20,21.00,25.00,26.00,true
Position+Archetype,ATH,Bandit,Catching,139,0.00,6.00,10.00,14.00,19.50,26.20,29.10,31.00,35.00,true
Position+Archetype,ATH,Bandit,RouteRunning,139,0.00,1.00,5.00,8.00,11.00,14.00,14.00,15.00,17.00,true
Position+Archetype,ATH,Bandit,ZoneCoverage,139,1.00,19.80,26.00,34.00,39.00,44.00,50.00,53.62,54.00,true
Position+Archetype,ATH,Bandit,ManCoverage,139,1.00,21.80,25.50,32.00,39.00,46.00,51.00,57.00,58.00,true
Position+Archetype,ATH,Bandit,Tackle,139,1.00,15.00,20.00,26.00,33.00,39.00,43.10,47.24,49.00,true
Position+Archetype,ATH,Bandit,PassBlock,139,0.00,2.00,4.00,8.00,10.00,13.00,14.00,16.00,16.00,true
Position+Archetype,ATH,Bandit,RunBlock,139,0.00,2.00,5.00,8.00,10.00,13.00,15.00,16.00,16.00,true
Position+Archetype,ATH,Bandit,PassRush,139,1.00,8.00,11.50,16.00,21.00,26.00,29.00,36.10,39.00,true
Position+Archetype,ATH,Bandit,RunDefense,139,1.00,10.00,14.00,19.00,26.00,29.00,32.10,36.62,39.00,true
Position+Archetype,ATH,Bandit,ThrowPower,139,1.00,3.00,5.00,8.00,13.00,15.00,17.10,22.24,29.00,true
Position+Archetype,ATH,Bandit,ThrowAccuracy,139,0.00,3.00,6.00,10.00,13.00,15.00,16.10,21.62,30.00,true
Position+Archetype,ATH,Bandit,KickAccuracy,139,0.00,2.00,5.00,7.00,11.00,14.00,15.00,16.00,17.00,true
Position+Archetype,ATH,Bandit,KickPower,139,0.00,1.80,4.00,7.00,10.00,12.00,14.00,15.00,16.00,true
Position+Archetype,ATH,Bandit,PuntAccuracy,139,0.00,1.00,4.00,7.00,10.00,12.20,14.00,15.00,15.00,true
Position+Archetype,ATH,Bandit,PuntPower,139,0.00,1.00,3.50,7.00,10.00,12.00,15.00,15.62,16.00,true
